"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.30067985021511,0.397,0.097,0,"astrocytes","MARCH3"
0,2.21455513403368,0.456,0.156,0,"astrocytes","GAN"
0,3.14894625295292,0.357,0.057,0,"astrocytes","FSTL1"
0,0.950189080265321,0.623,0.323,0,"astrocytes","KLF12"
0,0.673815090671034,0.971,0.671,0,"astrocytes","NAV3"
0,1.731988710104,0.51,0.211,0,"astrocytes","IQCK"
0,0.490582622774123,0.731,0.433,0,"astrocytes","CHL1"
0,1.64674467551976,0.434,0.136,0,"astrocytes","NDRG2"
0,1.80325204616288,0.448,0.151,0,"astrocytes","NACC2"
0,3.08332900972277,0.341,0.045,0,"astrocytes","C4orf19"
0,1.54349653861515,0.891,0.595,0,"astrocytes","ARHGAP5"
0,2.69467878683328,0.374,0.078,0,"astrocytes","FAT1"
0,0.66178191830224,0.718,0.422,0,"astrocytes","FLRT2"
0,2.08851336446859,0.479,0.185,0,"astrocytes","DOK5"
0,1.66754257480642,0.583,0.29,0,"astrocytes","BAALC"
0,1.3517986292234,0.687,0.395,0,"astrocytes","HS2ST1"
0,1.37766284129446,0.798,0.506,0,"astrocytes","JARID2"
0,1.14826337905925,0.579,0.287,0,"astrocytes","SORCS2"
0,2.86296746983893,0.374,0.082,0,"astrocytes","AC091078.1"
0,1.40956539561589,0.647,0.356,0,"astrocytes","ZNF680"
0,1.3349769464992,0.58,0.289,0,"astrocytes","AC104596.1"
0,0.688540503366225,0.607,0.316,0,"astrocytes","PTGDS"
0,1.42243458213547,0.422,0.131,0,"astrocytes","RMST"
0,1.15140848235754,0.575,0.284,0,"astrocytes","ZFAND6"
0,2.13102448385804,0.37,0.079,0,"astrocytes","ANOS1"
0,1.64013223946183,0.564,0.273,0,"astrocytes","KCNMB2-AS1"
0,2.22156878173503,0.423,0.133,0,"astrocytes","FUT10"
0,0.969931962424535,0.472,0.183,0,"astrocytes","ROR1"
0,2.77736118781314,0.345,0.056,0,"astrocytes","BMP7"
0,1.48408937835568,0.519,0.231,0,"astrocytes","GNA13"
0,2.59184437800662,0.349,0.061,0,"astrocytes","GNG12"
0,0.654100665485559,0.988,0.701,0,"astrocytes","ERBB4"
0,2.1207156829944,0.464,0.178,0,"astrocytes","KIAA1671"
0,2.72381324801468,0.37,0.084,0,"astrocytes","MMD2"
0,0.905914257214834,0.813,0.527,0,"astrocytes","SLC39A11"
0,1.24656694356862,0.893,0.608,0,"astrocytes","LINC01473"
0,1.41269506428203,0.896,0.611,0,"astrocytes","ADD3"
0,1.28169185450482,0.553,0.268,0,"astrocytes","HIF1A"
0,0.611148502945334,0.56,0.276,0,"astrocytes","EPS8"
0,0.512248777620367,0.728,0.444,0,"astrocytes","FGFR2"
0,4.13692925122008,0.309,0.025,0,"astrocytes","SOX21-AS1"
0,4.58123439553025,0.303,0.019,0,"astrocytes","PLIN5"
0,2.13820829376309,0.417,0.134,0,"astrocytes","RERG"
0,0.383206553011053,0.689,0.407,0,"astrocytes","MEGF10"
0,1.21123637958311,0.598,0.317,0,"astrocytes","CEP112"
0,1.24978871382595,0.789,0.511,0,"astrocytes","SGCD"
0,2.13193042080301,0.372,0.096,0,"astrocytes","ETV1"
0,5.28131405764745,0.291,0.015,0,"astrocytes","CFAP47"
0,1.96603480487312,0.436,0.161,0,"astrocytes","RAMP1"
0,1.09948137286794,0.633,0.359,0,"astrocytes","ITGAV"
0,3.92022754922692,0.308,0.034,0,"astrocytes","SCARA3"
0,2.1371057929373,0.393,0.119,0,"astrocytes","CNTNAP3B"
0,1.25675755123869,0.724,0.45,0,"astrocytes","TSC22D2"
0,1.75593530577318,0.466,0.193,0,"astrocytes","KATNAL2"
0,0.8148482407648,0.756,0.484,0,"astrocytes","PTPN13"
0,3.53454258503152,0.295,0.023,0,"astrocytes","SNTB1"
0,3.60311073262134,0.338,0.067,0,"astrocytes","AC002069.2"
0,0.797507225500954,0.751,0.48,0,"astrocytes","STK3"
0,3.13543435695901,0.329,0.058,0,"astrocytes","ADD3-AS1"
0,1.28422561626836,0.576,0.306,0,"astrocytes","ATP2B4"
0,4.26193168798052,0.292,0.022,0,"astrocytes","TTPA"
0,1.26101655921023,0.584,0.315,0,"astrocytes","ZMAT1"
0,3.42558318521504,0.309,0.041,0,"astrocytes","STK17B"
0,1.77358037471434,0.519,0.251,0,"astrocytes","SMAD1"
0,1.29147819420464,0.49,0.222,0,"astrocytes","PDGFC"
0,1.49282491615794,0.34,0.072,0,"astrocytes","ENTPD1"
0,1.24669580717283,0.77,0.502,0,"astrocytes","NT5C2"
0,0.890383606274455,0.463,0.196,0,"astrocytes","SUCLG2"
0,2.38913808713772,0.386,0.119,0,"astrocytes","OLFM2"
0,3.06575333743496,0.333,0.066,0,"astrocytes","SNTA1"
0,1.10261136820087,0.491,0.225,0,"astrocytes","USP3"
0,1.26374500693576,0.973,0.708,0,"astrocytes","MAPK10"
0,1.76861709767288,0.466,0.202,0,"astrocytes","ANTXR1"
0,0.462092803101001,0.723,0.459,0,"astrocytes","LMCD1-AS1"
0,1.4931432113029,0.897,0.634,0,"astrocytes","ASB3"
0,1.49622080065764,0.49,0.227,0,"astrocytes","TPCN1"
0,1.09696741386702,0.564,0.301,0,"astrocytes","RFX3-AS1"
0,3.8208045492265,0.289,0.026,0,"astrocytes","SALL3"
0,3.95354844607063,0.292,0.03,0,"astrocytes","CD109"
0,2.90212115750998,0.324,0.062,0,"astrocytes","KREMEN1"
0,2.29890623440058,0.379,0.118,0,"astrocytes","PRDM5"
0,0.493187175279472,0.73,0.469,0,"astrocytes","CPQ"
0,1.35887028665747,0.435,0.175,0,"astrocytes","LTBP1"
0,2.71029888529476,0.322,0.062,0,"astrocytes","LYPD6"
0,2.96607353386923,0.35,0.09,0,"astrocytes","SLC6A11"
0,1.0330908679837,0.388,0.128,0,"astrocytes","PLCH1"
0,2.27841909702027,0.402,0.142,0,"astrocytes","NRP1"
0,3.19422686995039,0.311,0.052,0,"astrocytes","AC068308.1"
0,3.35451110486506,0.285,0.026,0,"astrocytes","AC008957.2"
0,4.57131107000857,0.279,0.021,0,"astrocytes","AL078602.1"
0,2.16574101271931,0.401,0.143,0,"astrocytes","CASC2"
0,1.47664091176268,0.526,0.269,0,"astrocytes","RHEB"
0,4.22362105511409,0.277,0.02,0,"astrocytes","EDNRB"
0,0.868005973080222,0.441,0.184,0,"astrocytes","SLC24A3"
0,3.2085976509724,0.3,0.044,0,"astrocytes","NOTCH2NLC"
0,2.42503052264568,0.343,0.087,0,"astrocytes","CYSTM1"
0,2.86812951277202,0.319,0.063,0,"astrocytes","AMOT"
0,0.445335694300398,0.677,0.422,0,"astrocytes","RAD51B"
0,2.75894377145992,0.33,0.075,0,"astrocytes","HSPB1"
0,3.94384905444593,0.276,0.021,0,"astrocytes","ITGB4"
0,1.91048447469203,0.379,0.124,0,"astrocytes","TTYH1"
0,1.89689389145452,0.372,0.118,0,"astrocytes","AC125613.1"
0,3.86751068250888,0.284,0.03,0,"astrocytes","HGF"
0,0.972237427280129,0.883,0.629,0,"astrocytes","TTC28"
0,1.30255195489986,0.655,0.402,0,"astrocytes","TSPAN7"
0,1.79140563462842,0.983,0.731,0,"astrocytes","NFIA"
0,1.94543233576235,0.387,0.135,0,"astrocytes","CAPN2"
0,1.85908534220485,0.331,0.079,0,"astrocytes","AC015983.2"
0,3.04038455166099,0.295,0.043,0,"astrocytes","BAG3"
0,5.51406535230469,0.26,0.008,0,"astrocytes","GRIN2C"
0,2.10913292366096,0.316,0.065,0,"astrocytes","ITGB5"
0,1.74175782339274,0.395,0.144,0,"astrocytes","SUGCT"
0,2.89661528382964,0.33,0.08,0,"astrocytes","DCHS2"
0,3.75056827383814,0.273,0.024,0,"astrocytes","AGT"
0,2.14529024930514,0.392,0.143,0,"astrocytes","AC079142.1"
0,5.08919801858571,0.259,0.01,0,"astrocytes","SDC4"
0,1.0759484288077,0.704,0.456,0,"astrocytes","PANTR1"
0,1.37465312338137,0.591,0.343,0,"astrocytes","PPFIA1"
0,1.05353417596547,0.541,0.294,0,"astrocytes","ABR"
0,2.54538748859053,0.335,0.088,0,"astrocytes","SNCAIP"
0,1.16459418967174,0.389,0.142,0,"astrocytes","UST"
0,2.20397706881237,0.399,0.152,0,"astrocytes","PFKP"
0,2.57773652574664,0.367,0.12,0,"astrocytes","ABCD2"
0,2.17638600218059,0.314,0.067,0,"astrocytes","LINC00598"
0,0.864116454576398,0.551,0.305,0,"astrocytes","DPF3"
0,4.58834209952346,0.266,0.02,0,"astrocytes","AC103923.1"
0,5.14966684361105,0.263,0.017,0,"astrocytes","CD44"
0,1.35207949040174,0.936,0.691,0,"astrocytes","PSD3"
0,4.04723437161284,0.279,0.034,0,"astrocytes","GPC4"
0,3.81621681130019,0.27,0.026,0,"astrocytes","MYBPC1"
0,0.784821242419551,0.596,0.352,0,"astrocytes","GALNT18"
0,0.877636829187334,0.781,0.538,0,"astrocytes","CDH2"
0,2.96849439312201,0.283,0.04,0,"astrocytes","PDGFRB"
0,1.24834374590488,0.574,0.331,0,"astrocytes","PDE3B"
0,2.39061155356173,0.295,0.053,0,"astrocytes","HEPH"
0,1.69050505875811,0.476,0.234,0,"astrocytes","DKK3"
0,0.597585609868806,0.689,0.447,0,"astrocytes","ASTN1"
0,0.843380040934705,0.704,0.462,0,"astrocytes","ESRRG"
0,2.19457729909492,0.344,0.103,0,"astrocytes","ARHGEF10L"
0,2.96834640762393,0.297,0.056,0,"astrocytes","GPAM"
0,1.0733029499738,0.708,0.467,0,"astrocytes","TAB2"
0,0.896032050068382,0.885,0.645,0,"astrocytes","NAV2"
0,1.07847006279497,0.751,0.511,0,"astrocytes","RALGAPA2"
0,1.00858371866067,0.55,0.311,0,"astrocytes","MFAP3L"
0,0.547486693193435,0.339,0.1,0,"astrocytes","VCAN"
0,0.995108772944661,0.614,0.375,0,"astrocytes","ZNF438"
0,1.36967141041154,0.523,0.285,0,"astrocytes","PNPLA8"
0,4.18217570441887,0.268,0.03,0,"astrocytes","WIF1"
0,2.28754574936896,0.286,0.048,0,"astrocytes","LUCAT1"
0,1.05012935173261,0.84,0.602,0,"astrocytes","REV3L"
0,0.676748743590951,0.587,0.349,0,"astrocytes","ZNF462"
0,1.09946020710342,0.611,0.373,0,"astrocytes","SESN3"
0,1.82919284764741,0.422,0.184,0,"astrocytes","AC008014.1"
0,4.26161964943966,0.253,0.015,0,"astrocytes","LGALS3"
0,0.593409635401158,0.518,0.28,0,"astrocytes","CECR2"
0,2.92421051293438,0.27,0.033,0,"astrocytes","OSMR"
0,2.41718432871871,0.299,0.062,0,"astrocytes","SOX9-AS1"
0,2.37020831469732,0.332,0.096,0,"astrocytes","PRDX6"
0,1.35206111178056,0.397,0.161,0,"astrocytes","PSAT1"
0,3.13539677066748,0.267,0.031,0,"astrocytes","FREM2"
0,0.76170672888951,0.618,0.382,0,"astrocytes","MAGI3"
0,1.05171525620823,0.435,0.199,0,"astrocytes","USP53"
0,1.21928940365544,0.619,0.383,0,"astrocytes","PIK3C2A"
0,1.51972465733779,0.425,0.189,0,"astrocytes","AC138627.1"
0,2.63161593344803,0.279,0.044,0,"astrocytes","RBPMS"
0,0.866471510201245,0.604,0.369,0,"astrocytes","SH3RF1"
0,2.58876267867474,0.301,0.066,0,"astrocytes","NEK6"
0,0.937661174456975,0.776,0.541,0,"astrocytes","GAREM1"
0,1.036012541128,0.655,0.421,0,"astrocytes","C11orf49"
0,4.06110104709251,0.252,0.018,0,"astrocytes","CD38"
0,1.23706076380043,0.509,0.275,0,"astrocytes","CPNE8"
0,1.82510617029459,0.42,0.186,0,"astrocytes","MSRB3"
0,1.2395386507104,0.877,0.643,0,"astrocytes","NFAT5"
0,0.933581344227473,0.516,0.283,0,"astrocytes","PELI2"
0,1.58137697859193,0.53,0.297,0,"astrocytes","PTPN9"
0,3.13497806352866,0.265,0.032,0,"astrocytes","MT1X"
0,2.77808909202246,0.32,0.087,0,"astrocytes","PTCHD1"
0,1.89161359457229,0.345,0.112,0,"astrocytes","FGFR1"
0,1.99705757509864,0.326,0.094,0,"astrocytes","PLCE1"
0,1.320478912158,0.504,0.272,0,"astrocytes","SPRED2"
0,1.62447598008531,0.37,0.138,0,"astrocytes","ADHFE1"
0,1.32556316157391,0.631,0.399,0,"astrocytes","CLIP1"
0,0.928750457267401,0.697,0.465,0,"astrocytes","ELP4"
0,2.35727281217868,0.321,0.09,0,"astrocytes","SLC25A33"
0,2.22999584025837,0.323,0.092,0,"astrocytes","UFL1-AS1"
0,2.9299561212688,0.273,0.042,0,"astrocytes","CPT1A"
0,1.55910157656503,0.462,0.231,0,"astrocytes","CYB5B"
0,1.43298331163835,0.499,0.268,0,"astrocytes","NPAS2"
0,1.11878676689399,0.576,0.345,0,"astrocytes","SMURF2"
0,2.63911728383484,0.292,0.061,0,"astrocytes","EMID1"
0,0.793503272060618,0.549,0.319,0,"astrocytes","ARHGEF10"
0,1.1457125441356,0.596,0.366,0,"astrocytes","STIM2"
0,1.04102146853811,0.897,0.667,0,"astrocytes","STXBP5"
0,1.87987849558456,0.39,0.161,0,"astrocytes","PRCP"
0,1.92950770801233,0.368,0.139,0,"astrocytes","GPT2"
0,1.14771914526891,0.536,0.308,0,"astrocytes","HIVEP1"
0,0.44819278810527,0.667,0.441,0,"astrocytes","TMEM232"
0,1.07385523414475,0.544,0.318,0,"astrocytes","AK3"
0,1.88346088633124,0.327,0.101,0,"astrocytes","HSDL2"
0,0.682055414369253,0.62,0.394,0,"astrocytes","OSBPL6"
0,1.52945012070166,0.346,0.12,0,"astrocytes","SLC25A48"
0,1.70776083739312,0.414,0.188,0,"astrocytes","ANO6"
0,0.863894262476159,0.628,0.402,0,"astrocytes","NOL4"
0,2.96598585264404,0.282,0.056,0,"astrocytes","TMEM47"
0,2.63383589400485,0.272,0.047,0,"astrocytes","AL589935.1"
0,1.60806674574343,0.43,0.205,0,"astrocytes","CKB"
0,3.26296988612874,0.264,0.039,0,"astrocytes","PHKA1"
0,0.708879679437896,0.557,0.333,0,"astrocytes","IL6ST"
0,1.07779559042157,0.375,0.151,0,"astrocytes","ZIC1"
0,1.28313231946953,0.61,0.386,0,"astrocytes","PDE4DIP"
0,0.63137238496628,0.683,0.46,0,"astrocytes","KIAA1958"
0,1.05790027709514,0.475,0.252,0,"astrocytes","AC093865.1"
0,2.50310811874517,0.297,0.074,0,"astrocytes","HDDC2"
0,0.849361304029472,0.662,0.44,0,"astrocytes","NUMB"
0,1.53882007098387,0.431,0.209,0,"astrocytes","PPARGC1A"
0,2.06940110439936,0.745,0.523,0,"astrocytes","DPP10"
0,1.36491193100159,0.486,0.264,0,"astrocytes","PFKFB3"
0,0.316947362003046,0.589,0.367,0,"astrocytes","GPRC5B"
0,2.83524553554465,0.256,0.035,0,"astrocytes","OAF"
0,2.3295637623509,0.27,0.05,0,"astrocytes","GASK1B"
0,1.4170156140472,0.43,0.21,0,"astrocytes","DPY19L3"
0,3.06476300522638,0.288,0.068,0,"astrocytes","LHX2"
0,0.84788070366004,0.645,0.426,0,"astrocytes","GMDS-DT"
0,0.747024330786964,0.654,0.435,0,"astrocytes","ITGB8"
0,1.1679274577785,0.49,0.271,0,"astrocytes","PLXNA2"
0,0.446048983678893,0.838,0.619,0,"astrocytes","ARHGAP32"
0,1.95805433548898,0.358,0.139,0,"astrocytes","ZBTB7C"
0,0.455907510254954,0.81,0.592,0,"astrocytes","SYNE1"
0,1.28889599147977,0.338,0.12,0,"astrocytes","SEMA3A"
0,1.72088637897589,0.327,0.11,0,"astrocytes","CNTNAP3"
0,0.464828102360597,0.746,0.529,0,"astrocytes","FOXN3"
0,2.32694559230079,0.33,0.114,0,"astrocytes","FOXG1"
0,0.929991808601106,0.916,0.701,0,"astrocytes","RFX3"
0,1.77492492194959,0.356,0.142,0,"astrocytes","AC079385.1"
0,2.01775658629294,0.345,0.131,0,"astrocytes","DMGDH"
0,2.45247425692636,0.277,0.064,0,"astrocytes","GNG12-AS1"
0,1.3429835891164,0.324,0.111,0,"astrocytes","CSRP1"
0,0.602559041192323,0.775,0.562,0,"astrocytes","NR3C2"
0,1.21788363484452,0.52,0.308,0,"astrocytes","UGP2"
0,2.03152578593005,0.319,0.107,0,"astrocytes","EAF2"
0,2.40076736628366,0.31,0.098,0,"astrocytes","DPYSL3"
0,1.10104142094872,0.992,0.78,0,"astrocytes","LRP1B"
0,2.58550632096855,0.286,0.074,0,"astrocytes","AC131571.1"
0,2.85225747945357,0.272,0.061,0,"astrocytes","ARMH1"
0,1.2567235873236,0.493,0.282,0,"astrocytes","GNA12"
0,0.976671121151318,0.621,0.41,0,"astrocytes","PACS1"
0,1.23810194994908,0.434,0.223,0,"astrocytes","ZMIZ1"
0,1.6691545052729,0.301,0.09,0,"astrocytes","METTL7A"
0,0.7181111321455,0.609,0.398,0,"astrocytes","PRICKLE2"
0,2.73165764495327,0.287,0.076,0,"astrocytes","AL512662.2"
0,2.31268842230561,0.319,0.109,0,"astrocytes","AK4"
0,0.690939671526571,0.621,0.412,0,"astrocytes","ENTPD1-AS1"
0,1.28254642481666,0.473,0.264,0,"astrocytes","EFR3B"
0,1.60191782701169,0.99,0.782,0,"astrocytes","NTM"
0,0.954406419825878,0.758,0.551,0,"astrocytes","CEP85L"
0,2.10274696692142,0.257,0.051,0,"astrocytes","STOM"
0,0.815886888985219,0.649,0.443,0,"astrocytes","BBS2"
0,1.27380379622156,0.42,0.214,0,"astrocytes","DECR1"
0,0.916165193333678,0.601,0.395,0,"astrocytes","MTMR3"
0,2.86808953580775,0.277,0.072,0,"astrocytes","ID2"
0,1.09683641568864,0.535,0.33,0,"astrocytes","BRINP1"
0,0.731434660193133,0.882,0.677,0,"astrocytes","FNBP1"
0,2.25838889150455,0.27,0.066,0,"astrocytes","CC2D2B"
0,1.54835305198694,0.308,0.104,0,"astrocytes","PPARA"
0,0.80716449351528,0.648,0.445,0,"astrocytes","DYNC2H1"
0,2.21769387598582,0.291,0.088,0,"astrocytes","AC110023.1"
0,1.01440817903141,0.559,0.357,0,"astrocytes","PER3"
0,0.685236674943918,0.706,0.504,0,"astrocytes","SPRED1"
0,0.770956405458899,0.538,0.337,0,"astrocytes","CTBP2"
0,0.898369457950326,0.629,0.428,0,"astrocytes","FRS2"
0,1.27107007228876,0.434,0.233,0,"astrocytes","AC119673.2"
0,1.08045528851794,0.366,0.165,0,"astrocytes","SOX2"
0,1.84610855172013,0.311,0.111,0,"astrocytes","ASRGL1"
0,0.960835166247907,0.587,0.387,0,"astrocytes","RAB11FIP2"
0,0.900368128205939,0.763,0.564,0,"astrocytes","BICD1"
0,1.58344488482997,0.443,0.244,0,"astrocytes","PKIA"
0,0.781914231254164,0.705,0.506,0,"astrocytes","METTL15"
0,0.864496810964419,0.471,0.272,0,"astrocytes","MPPED2"
0,0.910513546096758,0.704,0.505,0,"astrocytes","KIF21A"
0,0.938792404274624,0.429,0.231,0,"astrocytes","CNTLN"
0,2.09151161707844,0.261,0.064,0,"astrocytes","EPHX1"
0,0.682937255404375,0.505,0.308,0,"astrocytes","NFE2L2"
0,0.841636972870439,0.535,0.338,0,"astrocytes","DPH6"
0,1.9803701327438,0.286,0.089,0,"astrocytes","FADS2"
0,0.692139540123014,0.689,0.492,0,"astrocytes","TLK1"
0,0.916110997969094,0.87,0.673,0,"astrocytes","DENND1A"
0,2.09135069196848,0.317,0.121,0,"astrocytes","HOPX"
0,1.25925116805774,0.485,0.289,0,"astrocytes","IRS2"
0,2.02523724198019,0.29,0.094,0,"astrocytes","ACP6"
0,1.77702126445632,0.309,0.114,0,"astrocytes","ENO1"
0,0.890547724638072,0.53,0.336,0,"astrocytes","SEC14L1"
0,1.15461963446714,0.471,0.277,0,"astrocytes","CAB39L"
0,2.42370775044687,0.281,0.088,0,"astrocytes","FOXG1-AS1"
0,1.15817053121849,0.432,0.239,0,"astrocytes","HERPUD2"
0,1.02554910062926,0.423,0.23,0,"astrocytes","BICC1"
0,1.00087416679306,0.417,0.224,0,"astrocytes","LPIN2"
0,2.16494015771396,0.279,0.087,0,"astrocytes","SLC3A2"
0,1.35773751265128,0.374,0.182,0,"astrocytes","CYP4V2"
0,2.0921586884127,0.29,0.098,0,"astrocytes","AC005162.3"
0,0.755713496256792,0.701,0.51,0,"astrocytes","TDRD3"
0,2.33364897754198,0.263,0.073,0,"astrocytes","ITM2C"
0,1.68845511615855,0.287,0.097,0,"astrocytes","TIPARP"
0,1.60105303123067,0.326,0.137,0,"astrocytes","WBP2NL"
0,0.747797463349677,0.521,0.333,0,"astrocytes","CRIM1"
0,1.18242098710563,0.436,0.248,0,"astrocytes","MTM1"
0,0.648604189184571,0.786,0.599,0,"astrocytes","NCKAP1"
0,1.07502326734768,0.511,0.324,0,"astrocytes","AL645568.1"
0,1.96918638731575,0.3,0.113,0,"astrocytes","LINC01301"
0,1.04936416872355,0.489,0.302,0,"astrocytes","TMTC1"
0,1.42898306157412,0.356,0.169,0,"astrocytes","PTCH1"
0,0.684150326647004,0.593,0.406,0,"astrocytes","WDR17"
0,1.51901545487924,0.387,0.201,0,"astrocytes","MOK"
0,2.15331121233544,0.253,0.067,0,"astrocytes","MYOM1"
0,0.639869288200319,0.717,0.531,0,"astrocytes","CHKA"
0,0.8567499309898,0.519,0.334,0,"astrocytes","P4HA1"
0,0.259093634737015,0.818,0.633,0,"astrocytes","SMYD3"
0,0.47204889634808,0.837,0.652,0,"astrocytes","TRIO"
0,0.564750049184258,0.724,0.539,0,"astrocytes","ARNT2"
0,0.675277103012292,0.68,0.496,0,"astrocytes","MAP4"
0,0.615195013396814,0.678,0.494,0,"astrocytes","MEGF9"
0,0.618289562146933,0.631,0.447,0,"astrocytes","CCDC18-AS1"
0,0.80832294411662,0.419,0.235,0,"astrocytes","RHOQ"
0,1.77746839268341,0.293,0.109,0,"astrocytes","LINC00271"
0,0.448790730981177,0.756,0.573,0,"astrocytes","DANT2"
0,1.24034348734541,0.335,0.152,0,"astrocytes","LINC01376"
0,1.10966898952313,0.36,0.177,0,"astrocytes","LINC02615"
0,1.12027990092875,0.421,0.238,0,"astrocytes","PPP4R4"
0,0.849273317567426,0.448,0.265,0,"astrocytes","STAT3"
0,0.639677584283618,0.777,0.595,0,"astrocytes","SMARCA2"
0,1.87841220120361,0.272,0.09,0,"astrocytes","C8orf37-AS1"
0,0.917007002888396,0.574,0.392,0,"astrocytes","DPH6-DT"
0,1.00598261589314,0.531,0.35,0,"astrocytes","PURG"
0,1.85018514510788,0.332,0.151,0,"astrocytes","BAALC-AS1"
0,0.64180070629995,0.502,0.321,0,"astrocytes","LIMS1"
0,0.45410091316865,0.485,0.304,0,"astrocytes","SLC6A1"
0,1.86467681510374,0.316,0.135,0,"astrocytes","SLC35G2"
0,0.614434639913394,0.776,0.596,0,"astrocytes","EHBP1"
0,0.741051337208096,0.871,0.691,0,"astrocytes","NEO1"
0,2.07164239230803,0.298,0.118,0,"astrocytes","AC107398.3"
0,1.43049552767608,0.376,0.196,0,"astrocytes","BCR"
0,0.77384100670494,0.529,0.35,0,"astrocytes","KLF7"
0,0.725553393864964,0.742,0.563,0,"astrocytes","SPIRE1"
0,1.54657887192547,0.334,0.155,0,"astrocytes","CFAP70"
0,0.883617923853006,0.482,0.303,0,"astrocytes","AKAP7"
0,1.03488045377089,0.443,0.264,0,"astrocytes","DGLUCY"
0,1.05520264013035,0.494,0.315,0,"astrocytes","EPS15L1"
0,0.906685485727834,0.549,0.371,0,"astrocytes","EIF3E"
0,0.542596978149049,0.778,0.6,0,"astrocytes","ASAP1"
0,1.42963310490287,0.338,0.16,0,"astrocytes","LRP1"
0,1.96985904606854,0.982,0.804,0,"astrocytes","MACF1"
0,0.7660928456584,0.658,0.481,0,"astrocytes","FAM171A1"
0,0.731715325204379,0.479,0.302,0,"astrocytes","AC053527.2"
0,1.71602146466118,0.29,0.113,0,"astrocytes","TIMP3"
0,1.24595579162539,0.346,0.169,0,"astrocytes","ST5"
0,0.724318539913996,0.64,0.464,0,"astrocytes","VGLL4"
0,1.30624959242847,0.36,0.184,0,"astrocytes","LDHB"
0,0.532070004531759,0.589,0.413,0,"astrocytes","ATF7"
0,0.390049847959142,0.795,0.62,0,"astrocytes","RBFOX2"
0,2.394866197029,0.264,0.089,0,"astrocytes","HRH1"
0,0.306787220735498,0.623,0.448,0,"astrocytes","CAMKMT"
0,0.810075114507917,0.595,0.42,0,"astrocytes","AC046134.2"
0,0.397206346456332,0.729,0.554,0,"astrocytes","STARD13"
0,0.330935894393586,0.751,0.577,0,"astrocytes","NAALADL2"
0,1.1521698228037,0.381,0.207,0,"astrocytes","KDM3A"
0,1.51046174828843,0.268,0.094,0,"astrocytes","PLSCR1"
0,1.84438446796243,0.266,0.092,0,"astrocytes","JAM2"
0,0.656598025524846,0.498,0.324,0,"astrocytes","RHBDD1"
0,1.008026267082,0.455,0.281,0,"astrocytes","NEK11"
0,1.09227888780103,0.427,0.253,0,"astrocytes","STIM1"
0,0.543337534920601,0.974,0.8,0,"astrocytes","ADGRL3"
0,0.646385428495747,0.85,0.676,0,"astrocytes","PPP1R9A"
0,0.746570126363067,0.551,0.378,0,"astrocytes","GALNT2"
0,1.75943724749809,0.254,0.081,0,"astrocytes","MAP3K20"
0,0.838258494536001,0.582,0.409,0,"astrocytes","EFR3A"
0,2.22784358775529,0.255,0.082,0,"astrocytes","ZFYVE21"
0,1.55539830790555,0.305,0.132,0,"astrocytes","TEX9"
0,0.703623479984812,0.713,0.54,0,"astrocytes","ZNF518A"
0,0.989766282902053,0.992,0.82,0,"astrocytes","ZBTB20"
0,0.737768676772526,0.332,0.16,0,"astrocytes","AC092924.2"
0,2.01256423710597,0.271,0.099,0,"astrocytes","PARVA"
0,1.89191373509318,0.262,0.09,0,"astrocytes","PLCG1"
0,0.697266611960202,0.599,0.427,0,"astrocytes","ARID1A"
0,1.26178202176087,0.496,0.324,0,"astrocytes","ME1"
0,1.79709260065525,0.263,0.092,0,"astrocytes","MYLK"
0,1.38798987580191,0.341,0.17,0,"astrocytes","SEMA4B"
0,1.36263547302718,0.431,0.26,0,"astrocytes","ZFAND5"
0,0.742571424246366,0.488,0.317,0,"astrocytes","FHOD3"
0,0.664201619801883,0.418,0.247,0,"astrocytes","FTL"
0,1.30359924732739,0.322,0.152,0,"astrocytes","PDK4"
0,0.734974334342754,0.606,0.436,0,"astrocytes","XPR1"
0,1.44342194730369,0.3,0.13,0,"astrocytes","LIX1-AS1"
0,0.691471296491214,0.595,0.425,0,"astrocytes","ALOX12-AS1"
0,0.583273127326564,0.373,0.203,0,"astrocytes","PMP22"
0,0.959976160106196,0.521,0.352,0,"astrocytes","CYFIP2"
0,1.00948986776841,0.504,0.335,0,"astrocytes","ZC2HC1A"
0,0.255993212201481,0.813,0.644,0,"astrocytes","ASTN2"
0,0.443884958200692,0.372,0.204,0,"astrocytes","KIAA1755"
0,1.84850025423915,0.303,0.135,0,"astrocytes","CFAP54"
0,0.57014093581226,0.527,0.36,0,"astrocytes","ATP2B2"
0,0.766847668140048,0.802,0.635,0,"astrocytes","CHD2"
0,1.40414851637053,0.347,0.18,0,"astrocytes","TLCD4"
0,0.968586200816732,0.41,0.243,0,"astrocytes","ZMAT3"
0,1.18891260706371,0.351,0.184,0,"astrocytes","CCND3"
0,1.56761746505029,0.993,0.827,0,"astrocytes","CTNND2"
0,1.75855627442361,0.99,0.824,0,"astrocytes","MIR99AHG"
0,2.18383084338418,0.254,0.088,0,"astrocytes","AL078604.4"
0,0.443987538576267,0.494,0.328,0,"astrocytes","PPP2R5A"
0,1.17416557781568,0.298,0.132,0,"astrocytes","ARHGEF6"
0,0.891764276609361,0.323,0.158,0,"astrocytes","C1orf198"
